_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
ObjectId(5ea090c4726bec3ad8e15abd),Abraham_GS7,1248310894636879872,"@ covidmx  hola buenas tardes, me pueden confirmar este dato por favor?  pic.twitter.com/aos5nnRzUv",/Abraham_GS7/status/1248310894636879872,0,0,0,2020-04-09 18:04:44,false,false,3717556452
ObjectId(5ea090c4726bec3ad8e15abe),sesorias,1248308779063496705,"Extorsión a plena luz del día, @EnriqueAlfaroR .",/sesorias/status/1248308779063496705,1,1,0,2020-04-09 17:56:20,true,false,150150736
ObjectId(5ea090c4726bec3ad8e15abf),rlunabarrales,1248307915435450370,"Me enviaron está imagen con la referencia a un supuesto toque de queda en México. 
Me pueden decir si es cierto o alguien pretende causar pánico entre la población?
@SSalud_mx  
@Claudiashein  
@Pajaropolitico  
@covidmx  
@GobiernoMX pic.twitter.com/8OtWqZv4Mr",/rlunabarrales/status/1248307915435450370,2,6,8,2020-04-09 17:52:54,false,false,306526573
ObjectId(5ea090c4726bec3ad8e15ac0),encantador84,1248307371698503680,"O por mi barrio, oblatos.",/encantador84/status/1248307371698503680,0,1,0,2020-04-09 17:50:44,true,false,260426869
ObjectId(5ea090c4726bec3ad8e15ac1),frixxx69,1248307198536617984,Así es me dan más miedo que pasar por MIRAVALLE en la madrugada,/frixxx69/status/1248307198536617984,0,1,1,2020-04-09 17:50:03,true,false,1099916680912928773
ObjectId(5ea090c4726bec3ad8e15ac2),encantador84,1248306055068749825,Delincuencia uniformada.,/encantador84/status/1248306055068749825,1,3,2,2020-04-09 17:45:30,true,false,260426869
ObjectId(5ea090c4726bec3ad8e15ac3),Marvil001,1248304776066093056,En que la contradice?,/Marvil001/status/1248304776066093056,0,0,0,2020-04-09 17:40:25,true,false,98486520
ObjectId(5ea090c4726bec3ad8e15ac4),PeteToriton,1248302506859540481,"Pies la explicación que dió hoy el Secretario de Salud, contradice la de ayer...",/PeteToriton/status/1248302506859540481,0,0,1,2020-04-09 17:31:24,true,false,121620074
ObjectId(5ea090c4726bec3ad8e15ac5),raulgmf1972,1248300871991078912,Ahora si que................ Y.......????? ,/raulgmf1972/status/1248300871991078912,1,1,0,2020-04-09 17:24:54,true,false,1239745282394468354
ObjectId(5ea090c4726bec3ad8e15ac6),tronkzilla,1248297775105802240,Y es culpa de ellos?,/tronkzilla/status/1248297775105802240,0,1,2,2020-04-09 17:12:36,true,false,144207783
ObjectId(5ea090c4726bec3ad8e15ac7),frixxx69,1248297472767733760,QUE MIEDO PREFIERO EL VIRUS QUE CAER EN MANOS DE ESAS LACRAS CON UNIFORMES ,/frixxx69/status/1248297472767733760,2,4,1,2020-04-09 17:11:24,true,false,1099916680912928773
ObjectId(5ea090c4726bec3ad8e15ac8),Marvil001,1248295024942559234,"Con cifras más  reales la gente  seguiría  afuera pero el país  sería  un caos, ve la explicación  que dieron ayer",/Marvil001/status/1248295024942559234,0,0,1,2020-04-09 17:01:40,true,false,98486520
ObjectId(5ea090c4726bec3ad8e15ac9),Marvil001,1248294721694445568,"Es estadística, jamás se sabrá  con exactitud cuando es un estudio sobre población un número  exacto, era evidente desde el comienzo  que no eran los casos  que se decían, no es que hayan aparecido  de la nada siempre fue así  pero si la gente con poquito se vuelve loca",/Marvil001/status/1248294721694445568,0,0,1,2020-04-09 17:00:28,true,false,98486520
ObjectId(5ea090c4726bec3ad8e15aca),pedrazaaron,1248291513806868480,"Tienes razón, maldiga gente de derecha... tenemos que niebla contra la neumonía atípica, esa si es un peligro para la nación.",/pedrazaaron/status/1248291513806868480,0,0,0,2020-04-09 16:47:43,true,false,829808556945895428
ObjectId(5ea090c4726bec3ad8e15acb),TorresgPepe,1248287573367091201,En #Jalisco  estamos sol@s. #JaliscoGobiernoFallido,/TorresgPepe/status/1248287573367091201,1,1,0,2020-04-09 16:32:04,true,false,255217610
ObjectId(5ea090c4726bec3ad8e15acc),salvadorcosio1,1248286776101425153,Agentes de @PoliciaZapopan  en ‘revisión de rutina’ con total irresponsabilidad sin medidas protectoras anti infección por posibles virus   al no guardar distancia necesaria con los ciudadanos ni entre ellos mismos @PabloLemusN  @Trafico_ZMG  @saludjalisco  @covidmx  @SSalud_mx pic.twitter.com/WRGMcjIjnJ,/salvadorcosio1/status/1248286776101425153,8,11,7,2020-04-09 16:28:54,false,false,95238323
ObjectId(5ea090c5726bec3ad8e15acd),PeteToriton,1248280026363179014,Tan tan  pic.twitter.com/Bq8gr0tDRi,/PeteToriton/status/1248280026363179014,0,1,1,2020-04-09 16:02:04,true,false,121620074
ObjectId(5ea090c5726bec3ad8e15ace),Marvil001,1248277468697542658,Jajajaja,/Marvil001/status/1248277468697542658,0,0,1,2020-04-09 15:51:55,true,false,98486520
ObjectId(5ea090c5726bec3ad8e15acf),MayelVega,1248273955074576385,@ covidmx  me pueden ayudar con esto familiares mandan está info por WhatsApp. Yo sé que es falso pero no está de más  pic.twitter.com/hGbFtHlgYm,/MayelVega/status/1248273955074576385,0,0,0,2020-04-09 15:37:57,false,false,925049621335957507
ObjectId(5ea090c5726bec3ad8e15ad0),ElviraG48188547,1248259884728176640,"Estos robos extraños, en tiempos de @covidmx  y de un presidente sin dinero para enfrentar la pandemia y a la vez seguir sus proyectos y regalar nuestro dinero  https:// twitter.com/MVSNoticias/st atus/1248258114434076674   …",/ElviraG48188547/status/1248259884728176640,0,0,0,2020-04-09 14:42:02,false,false,919266279885742080
ObjectId(5ea090c5726bec3ad8e15ad1),GabyRuizMx,1248255488866779137,Otros relatos y lecturas de la #Epidemia  #COVID19Ecuador  #GuayaquilSOS  @covidmx  @COVID19_ES  @Covid19OUT  @aristeguicnn  @soyfdelrincon  @CNNEE  @CartonPiedraET  @teleSUR_Mexico  @teleSUREcuador  @kimsakocharadio  @RadioPurpura_Ec  @pichinchauniver  @wambraEc  @LaPeriodicanet  @Pajaropolitico,/GabyRuizMx/status/1248255488866779137,0,1,0,2020-04-09 14:24:34,true,false,1008265218
ObjectId(5ea090c5726bec3ad8e15ad2),periodicelreloj,1248227206519816194,"Confirmado caso de COVID 19 en #Chalcatongo  #Oaxaca , se pide a la población a redoblar esfuerzos para cumplir medidas de prevención @SSalud_mx  #Mixteca  @covidmx   pic.twitter.com/qFE1exSFSw",/periodicelreloj/status/1248227206519816194,3,1,0,2020-04-09 12:32:11,false,false,576726890
ObjectId(5ea090c5726bec3ad8e15ad3),MasterDavidSG,1248215692446445568,"México tiene MUY pocos casos. A cada país hay que aplicar la misma técnica de estimación para descubrir que sus casos estimados son 8 o 10 veces mayores que los confirmados.
  No inicien un debate que perderán, Derechangos",/MasterDavidSG/status/1248215692446445568,0,1,1,2020-04-09 11:46:26,true,false,2904786684
ObjectId(5ea090c5726bec3ad8e15ad4),plataaa26,1248154671975366657,No me escribas sin guantes ¿va?,/plataaa26/status/1248154671975366657,0,0,0,2020-04-09 07:43:58,true,false,585334618
ObjectId(5ea090c5726bec3ad8e15ad5),Charlihorcasita,1248154239341219840,JAJAJAJA eres un idiota,/Charlihorcasita/status/1248154239341219840,0,0,1,2020-04-09 07:42:14,true,false,300659998
ObjectId(5ea090c5726bec3ad8e15ad6),plataaa26,1248154049159081987,@ covidmx,/plataaa26/status/1248154049159081987,0,0,1,2020-04-09 07:41:29,true,false,585334618
ObjectId(5ea090c5726bec3ad8e15ad7),Torres19A,1248127555108048896,"Lo que les comento, los casos estimados que presentaron son de cuando habían 1039 casos confirmados en la semana 13. Y hasta la cuenta de @covidmx   los toma como de la semana 15, al día de hoy con 3181 casos confirmados,la estimación es mayor. Mínimo revisen lo que copian y pegan  https:// twitter.com/covidmx/status /1248056916670058496   …",/Torres19A/status/1248127555108048896,0,0,0,2020-04-09 05:56:12,false,false,309814542
ObjectId(5ea090c5726bec3ad8e15ad8),entrepazyfuent1,1248124952160550912,"imbecil, en los 2 años de #AMLO  va a tener una cifra de mexicanos muertos impresionante (+40,000 por crimen y unos miles más por el @covidmx  ) todo por ser un necio idiota, además que va a triplicar a los pobres en Mexico. Arrastrada de cagada lárgate de Mexico #AMLOfueraYA",/entrepazyfuent1/status/1248124952160550912,0,0,0,2020-04-09 05:45:52,true,false,1092305617648152576
ObjectId(5ea090c5726bec3ad8e15ad9),balam1383,1248122347636305921,"Según la entrevista que le hicieron a Gatell, los decesos no se comunican, a pesar de ser una cifra que si tienen y es más exacta que el número de infectados.",/balam1383/status/1248122347636305921,0,1,0,2020-04-09 05:35:31,true,false,1149677840
ObjectId(5ea090c5726bec3ad8e15ada),Laetitia_GOG,1248118997721235463,¿Me podrían explicar porqué en los datos de @covidmx  no aparece registrado el deceso de Chiapas? Lo confirmó el de Salud del estado en su conferencia hace unos días. ,/Laetitia_GOG/status/1248118997721235463,0,2,1,2020-04-09 05:22:12,false,false,19222457
ObjectId(5ea090c5726bec3ad8e15adb),RocioAveHuerta,1248107580376956928,Ojalá desde el inicio nos hubieran dado la información de casos estimados,/RocioAveHuerta/status/1248107580376956928,0,0,1,2020-04-09 04:36:50,true,false,362676682
ObjectId(5ea090c5726bec3ad8e15adc),MMMesoamericano,1248103099249692672,"Repitan: las personas migrantes por el hecho de ser migrantes no son portadores del virus #Covid_19 . 

@CNDH  @INAMI_mx  @ONUDHmexico  @covidmx  @SSalud_mx  @HLGatell",/MMMesoamericano/status/1248103099249692672,18,27,1,2020-04-09 04:19:02,false,false,2826531885
ObjectId(5ea090c5726bec3ad8e15add),the_edge_rod,1248098146573524995,Pero qué tal comparaban las cifras ayer vs los otros países? Qué tal se llenaba la boca Obrador diciendo que Mexico tenía muy pocos casos. La 4T es lo pero que le ha sucedido al país!,/the_edge_rod/status/1248098146573524995,0,4,1,2020-04-09 03:59:21,true,false,88745837
ObjectId(5ea090c5726bec3ad8e15ade),PeteToriton,1248097830713073664,"Hoy, perdieron toda credibilidad.
Cínicos asesinos",/PeteToriton/status/1248097830713073664,0,0,1,2020-04-09 03:58:06,true,false,121620074
ObjectId(5ea090c5726bec3ad8e15adf),NorbertoPerezO,1248090107216908288,"No cuadra su estadística de Guanajuato, 2020.04.08 - Ojalá y que la de uds. fuese la correcta. pic.twitter.com/HDkCfTPRMX",/NorbertoPerezO/status/1248090107216908288,0,0,0,2020-04-09 03:27:24,true,false,301662979
ObjectId(5ea090c5726bec3ad8e15ae0),Kary_mg,1248089568429010950,Multiplicados por cuánto???,/Kary_mg/status/1248089568429010950,0,1,0,2020-04-09 03:25:16,true,false,239044626
ObjectId(5ea090c5726bec3ad8e15ae1),saulsolisfranco,1248084932926177280,Aquí la muestra de las mascarillas... pic.twitter.com/LY2X6Z5uBT,/saulsolisfranco/status/1248084932926177280,0,0,0,2020-04-09 03:06:50,true,false,568573047
ObjectId(5ea090c5726bec3ad8e15ae2),OraHag,1248083725801394176,La gente sigue sin hacer caso,/OraHag/status/1248083725801394176,0,0,0,2020-04-09 03:02:03,true,false,434395399
ObjectId(5ea090c5726bec3ad8e15ae3),RebecaLevesque,1248083241472610314,Mira amor @OraHag,/RebecaLevesque/status/1248083241472610314,0,0,1,2020-04-09 03:00:07,true,false,359699531
ObjectId(5ea090c5726bec3ad8e15ae4),YMHalley,1248082673790144513,"Es mejor que digan los ""casos estimados"". 
Por cada caso confirmado pueden ser de 5 a 10 estimados y ese número aumenta exponencialmente.
Así se creen más en las estadísticas.",/YMHalley/status/1248082673790144513,0,1,0,2020-04-09 02:57:52,true,false,344691291
ObjectId(5ea090c5726bec3ad8e15ae5),TuroCano,1248078127139618818,@ hernanbaseball  esto wey,/TuroCano/status/1248078127139618818,0,0,0,2020-04-09 02:39:48,true,false,892052485
ObjectId(5ea090c5726bec3ad8e15ae6),fermedrano,1248073574251933696,Esta es la realidad de los casos #COVID19mexico  @covidmx  POR FAVOR RT Revisen la tabla!  https:// twitter.com/arturolozada/s tatus/1248058213825687552   …,/fermedrano/status/1248073574251933696,0,0,0,2020-04-09 02:21:42,true,false,139960003
ObjectId(5ea090c5726bec3ad8e15ae7),BusInsiderMX,1248072399230251010,¿Cómo estás viviendo la cuarentena en  por el #COVIDー19 ? ¿Estás solo o con la familia  ? ¿Qué es lo más difícil que te ha pasado en estas semanas? ¿Cómo ha cambiado tu rutina o ya ni rutina tienes? Cuéntanos tu historia.   https:// bit.ly/2VbnXXK    @covidmx   pic.twitter.com/EeF0GjAizz,/BusInsiderMX/status/1248072399230251010,0,4,0,2020-04-09 02:17:02,false,false,1166693592989077505
ObjectId(5ea090c5726bec3ad8e15ae8),manolosserrano,1248068271594778625,"no son casos reales, son casos estimados, la ""realidad"" sólo se puede inferir",/manolosserrano/status/1248068271594778625,0,0,0,2020-04-09 02:00:38,true,false,76753917
ObjectId(5ea090c5726bec3ad8e15ae9),g0art8,1248065784678621186,Covidmx  @covidmx  <<<<  ¿Podrías mencionar entonces que medicamentos están usando en pacientes positivos del COVI 19? ……………….NUNCA HABLAS DE ESO,/g0art8/status/1248065784678621186,0,0,0,2020-04-09 01:50:45,true,false,1215696910750642176
ObjectId(5ea090c5726bec3ad8e15aea),WSteinwascher,1248064839123173380,"Con la última actualización de @covidmx , los 10 estados con mayor número de casos de pacientes con #COVID19  al 8 de abril son:
855 CMDX
354 EdoMex
225 BC
183 Pue
143 QRo
135 Jal
125 Sin
122 Coa
112 Tab
98 NL
El mapa de estados con más casos se pinta de #Morena , no es competencia! pic.twitter.com/PgtKDh5JkQ",/WSteinwascher/status/1248064839123173380,0,0,1,2020-04-09 01:47:00,false,false,68985912
ObjectId(5ea090c5726bec3ad8e15aeb),marianacuetara,1248063790471577602,Ahh ya ya ya! Gracias amiga,/marianacuetara/status/1248063790471577602,0,1,0,2020-04-09 01:42:50,true,false,3357825201
ObjectId(5ea090c5726bec3ad8e15aec),paulettebdz,1248062203791659012,"Dijo López Gatell que según métodos científicos, por cada caso confirmado a través de pruebas hay más que no conocen y se estima sean esos 26k, obvio él lo dijo mejor",/paulettebdz/status/1248062203791659012,0,0,1,2020-04-09 01:36:31,true,false,384131368
ObjectId(5ea090c5726bec3ad8e15aed),fersrzz,1248061402818007042,X2,/fersrzz/status/1248061402818007042,0,0,0,2020-04-09 01:33:20,true,false,130378060
ObjectId(5ea090c5726bec3ad8e15aee),muscle_montse,1248061343221112832,"Lo malo es que ni siquiera lo hacen por informar, es porque a huevo quieren más casos para atacar.",/muscle_montse/status/1248061343221112832,0,2,0,2020-04-09 01:33:06,true,false,2922434263
ObjectId(5ea090c5726bec3ad8e15aef),Pachecovv,1248061214984413184,Creo que es importante acompañar al estimado con la incertidumbre que también se mencionó para darle más contexto de lo que es.,/Pachecovv/status/1248061214984413184,0,0,0,2020-04-09 01:32:36,true,false,103502690
ObjectId(5ea090c5726bec3ad8e15af0),jgabyms,1248061188392603656,@ covidmx,/jgabyms/status/1248061188392603656,0,0,0,2020-04-09 01:32:29,false,false,568239586
ObjectId(5ea090c5726bec3ad8e15af1),EATZ_mx,1248061135376564230,"Y en cada país si llevan acabo este estudio es obvio que les saldrán los mismos números. En fin, sigamos viendo a los “periodistas” hacer su trabajo.",/EATZ_mx/status/1248061135376564230,0,0,1,2020-04-09 01:32:17,true,false,154533778
ObjectId(5ea090c5726bec3ad8e15af2),muscle_montse,1248060265926549504,"Pinches periodistas, yo no estaba informada respecto al Centinela hasta hace unos días y es obvio que hay más contagios que los oficiales pero Gatell ya lo explicó y ahí van de alarmistas.",/muscle_montse/status/1248060265926549504,0,7,1,2020-04-09 01:28:49,true,false,2922434263
ObjectId(5ea090c5726bec3ad8e15af3),nadymich,1248059807392772098,"Yo lo que sigo tratando de solucionar es cómo hacer llegar esta información al gran público. Los que no están poniendo atención, ni quieren creer o simplemente no tienen acceso a la información.",/nadymich/status/1248059807392772098,0,5,0,2020-04-09 01:27:00,true,false,46567991
ObjectId(5ea090c5726bec3ad8e15af4),IvoWSpot,1248059537527095301,Jajaja cuando crees que el @covidmx  @CoviCoronavirus  esta pasando... pic.twitter.com/obDEVqqBgG,/IvoWSpot/status/1248059537527095301,0,0,0,2020-04-09 01:25:56,false,false,1229616314924380161
ObjectId(5ea090c6726bec3ad8e15af5),EATZ_mx,1248059484884406275,"No entendieron. Por eso era mi tuit, porque sabía que iban a salir con esto. pic.twitter.com/tfl2wW0xPr",/EATZ_mx/status/1248059484884406275,1,1,1,2020-04-09 01:25:43,true,false,154533778
ObjectId(5ea090c6726bec3ad8e15af6),muscle_montse,1248058906682638337,No tardan jaja lo bueno que Gatell lo explicó. Ya si no entienden es su pedo.,/muscle_montse/status/1248058906682638337,1,4,1,2020-04-09 01:23:25,true,false,2922434263
ObjectId(5ea090c6726bec3ad8e15af7),marianacuetara,1248058672070230018,A qué se refieren los 26k perdón jajajaj no pude ver la conferencia,/marianacuetara/status/1248058672070230018,0,1,2,2020-04-09 01:22:29,true,false,3357825201
ObjectId(5ea090c6726bec3ad8e15af8),EATZ_mx,1248057847235125249,Si la veo. Pero estoy esperando a ver a muchos pegar el grito en el cielo. “Nos ocultaron números”,/EATZ_mx/status/1248057847235125249,0,2,1,2020-04-09 01:19:13,true,false,154533778
ObjectId(5ea090c6726bec3ad8e15af9),gRichyRed,1248057614652575749,Los estimados son los casos reales   gracias por brindarnos los datos y la gravedad del asunto. Servirá para que de verdad se queden en su casa!,/gRichyRed/status/1248057614652575749,0,0,2,2020-04-09 01:18:17,true,false,270770985
ObjectId(5ea090c6726bec3ad8e15afa),cesargalicia_,1248057579181420544,"Me equivoqué, sí existe una manera precisa de comunicar el dato de los 26k en un solo tuit.

Chingonas, @covidmx   https:// twitter.com/covidmx/status /1248056916670058496?s=20   …",/cesargalicia_/status/1248057579181420544,12,74,1,2020-04-09 01:18:09,false,false,62192643
ObjectId(5ea090c6726bec3ad8e15afb),muscle_montse,1248057358195912705,"Pues sí, lo acaban de explicar en la conferencia.",/muscle_montse/status/1248057358195912705,0,22,1,2020-04-09 01:17:16,true,false,2922434263
ObjectId(5ea090c6726bec3ad8e15afc),EATZ_mx,1248057105292185601,Casos estimados ,/EATZ_mx/status/1248057105292185601,0,0,1,2020-04-09 01:16:16,true,false,154533778
ObjectId(5ea090c6726bec3ad8e15afd),covidmx,1248056916670058496,"# QuédateEnCasa : Datos sobre casos positivos y decesos confirmados* en México por #Covid_19 .

Consulta el desglose por estados en nuestro sitio    http://www. verificovid.mx   

*8/abril/2020 pic.twitter.com/smRLchc894",/covidmx/status/1248056916670058496,235,364,11,2020-04-09 01:15:31,false,false,1238511177300422656
ObjectId(5ea090c6726bec3ad8e15afe),JUANNRRA,1248055596487708672,"@ HLGatell  me surge la duda de ¿por qué CHIAPAS reporta una defunción a través de @SSaludChiapas  pero en el informe técnico diario que da @SSalud_mx  no aparece esa defunción. ¿A que se debe esa discrepancia?
Anexo imágenes de ayer porque aun no tengo las del día de hoy. @covidmx   pic.twitter.com/MiwNU6E4Rj",/JUANNRRA/status/1248055596487708672,0,0,0,2020-04-09 01:10:16,false,false,290840081
ObjectId(5ea090c6726bec3ad8e15aff),NOAHBLACKK,1248046117939367936,La Sra Blanca Valadez se alista para hacer sus preguntas morbosas de mal gusto ...  @blancavaladez15   @covidmx  suman 174  pic.twitter.com/8Z2zoLgUk5,/NOAHBLACKK/status/1248046117939367936,2,21,0,2020-04-09 00:32:36,false,false,2301998071
ObjectId(5ea090c6726bec3ad8e15b00),JManuelGarcaG1,1248044250908045312,"Verdaderamente no me interesa tu opinión, sólo concretar a votar o no...!",/JManuelGarcaG1/status/1248044250908045312,0,0,0,2020-04-09 00:25:11,true,false,793939859211751424
ObjectId(5ea090c6726bec3ad8e15b01),FJSanchezR,1248040358715559936,No amigo! Estás mal y lo que le  sigue!,/FJSanchezR/status/1248040358715559936,0,0,1,2020-04-09 00:09:43,true,false,251347526
ObjectId(5ea090c6726bec3ad8e15b02),mgarciafmx,1248037921141161985,Jajajajajajajajaja,/mgarciafmx/status/1248037921141161985,0,1,0,2020-04-09 00:00:02,true,false,866413143630761984
ObjectId(5ea090c6726bec3ad8e15b03),angelotirado,1248037200148803584,Venga,/angelotirado/status/1248037200148803584,0,0,0,2020-04-08 23:57:10,true,false,54823951
ObjectId(5ea090c6726bec3ad8e15b04),covidmx,1248031677802135554,"¡Vacaciones en casa!   Te damos algunas opciones para defender tus espacios de descanso. Date una pausa en medio de esta emergencia sanitaria por #Covid_19 .

IMPORTANTE  . Es válido que no quieras hacer nada en estas vacaciones. No te preocupes ni te culpes  . pic.twitter.com/Wyju2VMfcb",/covidmx/status/1248031677802135554,112,205,2,2020-04-08 23:35:13,false,false,1238511177300422656
ObjectId(5ea090c6726bec3ad8e15b05),wheel_liz,1248031490786680834,Ojo aquí @covidmx   para verificar los dichos de este personaje,/wheel_liz/status/1248031490786680834,0,15,0,2020-04-08 23:34:29,true,false,962025784784441344
ObjectId(5ea090c6726bec3ad8e15b06),EabundioR,1248030238077939716,@ covidmx,/EabundioR/status/1248030238077939716,0,0,0,2020-04-08 23:29:30,true,false,2362232408
ObjectId(5ea090c6726bec3ad8e15b07),FerdeZamora,1248029835630264322,@ SSalud_mx  @OPSOMSMexico  @covidmx,/FerdeZamora/status/1248029835630264322,1,0,0,2020-04-08 23:27:54,true,false,794614989160153088
ObjectId(5ea090c6726bec3ad8e15b08),FerdeZamora,1248029468687347712,@ covidmx  es cierto esto?,/FerdeZamora/status/1248029468687347712,0,0,1,2020-04-08 23:26:27,true,false,794614989160153088
ObjectId(5ea090c6726bec3ad8e15b09),josto03,1248019050329829377,@ HLGatell  @covidmx  @SSalud_mx,/josto03/status/1248019050329829377,0,0,0,2020-04-08 22:45:03,true,false,992839768433143809
ObjectId(5ea090c6726bec3ad8e15b0a),anylaump,1248012115627016192,"@ GobiernoMX  @MorenaNaucalpan 
@GobNau 
@SoyNaucalpan 
@covidmx 
Que espera el Gobierno de Naucalpan, no hay cierre de negocios,nada de medidas! cuando la pandemia se les salga de las manos lo que van a hacer es mandar a @SSaludCdMx  a los enfermos",/anylaump/status/1248012115627016192,0,0,0,2020-04-08 22:17:29,false,false,910632852781334529
ObjectId(5ea090c6726bec3ad8e15b0b),pabliters,1248006995300372480,"Sigan a @covidmx  para evitar la desinformación en Mex y a @sinae_oficial  en Uruguay.  

",/pabliters/status/1248006995300372480,0,1,0,2020-04-08 21:57:09,false,false,106282930
ObjectId(5ea090c6726bec3ad8e15b0c),MoniOcampo_,1247999674687995904,@ julioastillero  @HLGatell  @covidmx   https://www. facebook.com/81607318842571 2/posts/3167482976618043/?d=n   … pic.twitter.com/Dr9HXuOrwR,/MoniOcampo_/status/1247999674687995904,0,0,0,2020-04-08 21:28:03,false,false,2841644611
ObjectId(5ea090c6726bec3ad8e15b0d),el_miner0,1247974571170574337,Los otros datos,/el_miner0/status/1247974571170574337,0,0,0,2020-04-08 19:48:18,true,false,49236102
ObjectId(5ea090c6726bec3ad8e15b0e),MilleDescubren,1247970882959671298,A ver @covidmx  que nos puedes explicar de esto...  https:// twitter.com/marioriestra/s tatus/1247871200690417669   …,/MilleDescubren/status/1247970882959671298,3,11,1,2020-04-08 19:33:39,false,false,827385365065371648
ObjectId(5ea090c6726bec3ad8e15b0f),MilleDescubren,1247970546362601472,"Oye @covidmx , en Puebla andan diciendo que ya van 17 fallecimientos y en tu pagina manejas 4 solamente. ¿A quién le creemos?  https:// twitter.com/ladobemx/statu s/1247959030888157184   …",/MilleDescubren/status/1247970546362601472,1,8,0,2020-04-08 19:32:19,false,false,827385365065371648
ObjectId(5ea090c6726bec3ad8e15b10),mike_prieto,1247969622772588544,"@ HLGatell  @lopezobrador_  además de científicos UNOS VERDADEROS GENIOS!!  

@covidmx  #COVID19  #COVID19mx pic.twitter.com/VsRczWptau",/mike_prieto/status/1247969622772588544,0,0,0,2020-04-08 19:28:38,false,false,192981703
ObjectId(5ea090c6726bec3ad8e15b11),mansopo,1247968460686217219,Pagando tres veces mas el costo! Jajaja! Que idiotas!!,/mansopo/status/1247968460686217219,0,0,0,2020-04-08 19:24:01,true,false,35060192
ObjectId(5ea090c6726bec3ad8e15b12),ferlopezm94,1247948318686081024,"El problema es que los datos que se muestran son los que libera el gobierno federal. Al parecer, no hay buena sincronización entre lo que reportan a nivel estatal y federal. Lo mismo sucede con Chiapas :/ probablemente hoy lo actualicen.",/ferlopezm94/status/1247948318686081024,0,2,0,2020-04-08 18:03:59,true,false,1056777235632402432
ObjectId(5ea090c6726bec3ad8e15b13),Alex_Barcelo,1247945404198440960,Infórmate en los medios oficiales @SSalud_mx  @HLGatell  @BeatrizGMuller  @covidmx  #BastaDeFakeNews https:// twitter.com/zoerobledo/sta tus/1247858635688026112   …,/Alex_Barcelo/status/1247945404198440960,0,0,0,2020-04-08 17:52:24,false,false,71895243
ObjectId(5ea090c6726bec3ad8e15b14),francisco_gtz94,1247941412575903746,@ covidmx  @saludjalisco  La línea de atención para la detección de casos de covid sigue aún disponible?,/francisco_gtz94/status/1247941412575903746,0,0,0,2020-04-08 17:36:33,false,false,3311296400
ObjectId(5ea090c6726bec3ad8e15b15),elquau,1247940821829083136,@ covidmx  Podrian por favor verificar esa informacion?  https:// twitter.com/HoyEstado/stat us/1247928868733886472   …,/elquau/status/1247940821829083136,0,0,0,2020-04-08 17:34:12,false,false,228888627
ObjectId(5ea090c6726bec3ad8e15b16),liliwlove,1247939028911099906,Gracias! Pero ni siquiera en esa página han salido las defunciones que ya han dado a conocer las autoridades.,/liliwlove/status/1247939028911099906,0,0,1,2020-04-08 17:27:04,true,false,911033958581780480
ObjectId(5ea090c6726bec3ad8e15b17),josto03,1247933284631425025,@ HLGatell  @covidmx  @SSalud_mx,/josto03/status/1247933284631425025,0,0,0,2020-04-08 17:04:15,true,false,992839768433143809
ObjectId(5ea090c6726bec3ad8e15b18),josto03,1247926346547855360,@ HLGatell  @covidmx  @SSalud_mx,/josto03/status/1247926346547855360,0,0,0,2020-04-08 16:36:41,true,false,992839768433143809
ObjectId(5ea090c6726bec3ad8e15b19),YescasIsidoro,1247921650361925632,Trasciende que la mayoría de las universidades públicas del país estarían retirando a sus internistas de los hospitales públicos . En Oax hoy lo podrían hacer más de 2O0 estudiantes de 6o. grado de la fac de Medicina de la Uabjo.@SSO_GobOax  @covidmx,/YescasIsidoro/status/1247921650361925632,3,0,0,2020-04-08 16:18:01,false,false,2656087669
ObjectId(5ea090c6726bec3ad8e15b1a),desdecasahoy,1247912400365461504,"07 de abril | México:
Información diaria y detallada de México (federal y estatal) actualizada todos los días 19:30 hrs aquí:
 https:// desdecasa.today   pic.twitter.com/lcponQLIP9",/desdecasahoy/status/1247912400365461504,0,0,0,2020-04-08 15:41:15,true,false,1244683711137882112
ObjectId(5ea090c6726bec3ad8e15b1b),ferlopezm94,1247909793873960960,Aquí pueden encontrar información más detallada de Chihuahua:  https://www. desdecasa.today/chihuahua    o de cualquier estado:  https://www. desdecasa.today   pic.twitter.com/4Zsy49pZ0q,/ferlopezm94/status/1247909793873960960,0,0,1,2020-04-08 15:30:54,true,false,1056777235632402432
ObjectId(5ea090c6726bec3ad8e15b1c),monicapaolaluna,1247908493304246274,La Ciudad de Puebla está mal ... sigan a Juan Carlos Valerio o al gobernador Barbosa nada que ver sus cifras queremos información verídica por eso los consultamos... 183 contagios 14 fallecidos   búsquenlo no me crean a mi,/monicapaolaluna/status/1247908493304246274,0,0,0,2020-04-08 15:25:44,true,false,2301602304
ObjectId(5ea090c7726bec3ad8e15b1d),alvrx_armando,1247906771320127495,urge actualización de los casos en chihuahua!,/alvrx_armando/status/1247906771320127495,0,0,1,2020-04-08 15:18:53,true,false,596075559
